year,station_id,month,day,date,delta_stage_max,discharge,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place
2005,3041,6,155,2005-06-04,-10.0,,477.0,475.0,478.0,11.6,29,,,
2005,3041,6,156,2005-06-05,7.0,,484.0,482.0,485.0,12.4,29,,,
2005,3041,6,157,2005-06-06,7.0,,491.0,489.0,492.0,12.75,29,,,
2005,3041,6,158,2005-06-07,7.0,,497.0,495.0,499.0,12.7,29,,,
2005,3041,6,159,2005-06-08,20.0,,513.0,507.0,519.0,13.85,29,,,
2013,3041,6,153,2013-06-02,-20.0,,509.0,506.0,511.0,10.5,29,,,
2013,3041,6,154,2013-06-03,-1.0,,508.0,506.0,510.0,12.0,29,,,
2013,3041,6,155,2013-06-04,3.0,,513.0,512.0,513.0,12.2,29,,,
2013,3041,6,156,2013-06-05,-1.0,,510.0,508.0,512.0,12.3,29,,,
2013,3041,6,157,2013-06-06,-6.0,,499.0,492.0,506.0,12.7,29,,,
2013,3041,6,158,2013-06-07,-24.0,,476.0,469.0,482.0,13.5,29,,,
2013,3041,6,159,2013-06-08,-13.0,,465.0,460.0,469.0,10.1,29,,,
1989,3042,6,153,1989-06-02,44.0,29500.0,740.0,726.0,754.0,9.2,29,,,
1989,3042,6,154,1989-06-03,25.0,31900.0,774.0,769.0,779.0,9.9,29,,,
1989,3042,6,155,1989-06-04,18.0,33300.0,793.0,788.0,797.0,11.2,29,,,
1989,3042,6,156,1989-06-05,14.0,34400.0,808.0,804.0,811.0,11.4,29,,,
1989,3042,6,157,1989-06-06,12.0,35600.0,822.0,820.0,823.0,11.9,29,,,
1989,3042,6,158,1989-06-07,2.0,35600.0,823.0,820.0,825.0,12.0,29,,,
1989,3042,6,159,1989-06-08,-5.0,35200.0,817.0,814.0,820.0,12.0,29,,,
2003,3042,6,153,2003-06-02,-11.0,18800.0,563.0,557.0,569.0,5.05,29,,,
2003,3042,6,154,2003-06-03,-22.0,17800.0,545.0,542.0,547.0,5.85,29,,,
2003,3042,6,155,2003-06-04,-11.0,17400.0,536.0,535.0,536.0,6.65,29,,,
2003,3042,6,156,2003-06-05,0.0,17300.0,535.0,534.0,536.0,7.4,29,,,
2003,3042,6,157,2003-06-06,12.0,17700.0,543.0,538.0,548.0,7.5,29,,,
2003,3042,6,158,2003-06-07,28.0,19000.0,567.0,558.0,576.0,7.9,29,,,
2003,3042,6,159,2003-06-08,45.0,21100.0,607.0,592.0,621.0,8.4,29,,,
2005,3042,6,153,2005-06-02,-26.0,20400.0,594.0,587.0,600.0,9.25,29,,,
2005,3042,6,154,2005-06-03,-21.0,19400.0,575.0,571.0,579.0,9.65,29,,,
2005,3042,6,155,2005-06-04,-14.0,18500.0,559.0,553.0,565.0,10.5,29,,,
2005,3042,6,156,2005-06-05,1.0,18800.0,564.0,562.0,566.0,11.65,29,,,
2005,3042,6,157,2005-06-06,6.0,19200.0,571.0,569.0,572.0,12.7,29,,,
2005,3042,6,158,2005-06-07,9.0,19600.0,579.0,576.0,581.0,12.5,29,,,
2005,3042,6,159,2005-06-08,10.0,20100.0,589.0,586.0,591.0,13.0,29,,,
2013,3042,6,153,2013-06-02,-27.0,20700.0,599.0,593.0,604.0,7.2,29,,,
2013,3042,6,154,2013-06-03,-17.0,20000.0,587.0,587.0,587.0,8.0,29,,,
2013,3042,6,155,2013-06-04,2.0,20100.0,588.0,587.0,589.0,8.7,29,,,
2013,3042,6,156,2013-06-05,2.0,20100.0,589.0,587.0,591.0,9.1,29,,,
2013,3042,6,157,2013-06-06,-9.0,19600.0,579.0,576.0,582.0,9.5,29,,,
2013,3042,6,158,2013-06-07,-15.0,18800.0,563.0,559.0,567.0,9.8,29,,,
2013,3042,6,159,2013-06-08,-26.0,17500.0,538.0,535.0,541.0,10.4,29,,,
1989,3045,6,153,1989-06-02,47.0,,482.0,472.0,491.0,9.7,29,,,
1989,3045,6,154,1989-06-03,34.0,,519.0,513.0,525.0,10.1,29,,,
1989,3045,6,155,1989-06-04,22.0,,541.0,537.0,547.0,11.5,29,,,
1989,3045,6,156,1989-06-05,18.0,,556.0,555.0,565.0,11.9,29,,,
1989,3045,6,157,1989-06-06,12.0,,571.0,568.0,577.0,12.3,29,,,
1989,3045,6,158,1989-06-07,1.0,,577.0,577.0,578.0,12.9,29,,,
1989,3045,6,159,1989-06-08,-1.0,,576.0,575.0,577.0,14.0,29,,,
2003,3045,6,153,2003-06-02,-17.0,,294.0,288.0,299.0,4.65,29,,,
2003,3045,6,154,2003-06-03,-27.0,,269.0,265.0,272.0,5.4,29,,,
2003,3045,6,155,2003-06-04,-17.0,,255.0,254.0,255.0,7.1,29,,,
2003,3045,6,156,2003-06-05,-3.0,,252.0,252.0,252.0,7.1,29,,,
2003,3045,6,157,2003-06-06,10.0,,258.0,254.0,262.0,8.0,29,,,
2003,3045,6,158,2003-06-07,22.0,,277.0,270.0,284.0,7.75,29,,,
2003,3045,6,159,2003-06-08,40.0,,313.0,302.0,324.0,8.15,29,,,
2005,3045,6,153,2005-06-02,-21.0,,318.0,311.0,324.0,7.8,29,,,
2005,3045,6,154,2005-06-03,-25.0,,297.0,294.0,299.0,8.85,29,,,
2005,3045,6,155,2005-06-04,-18.0,,279.0,277.0,281.0,10.1,29,,,
2005,3045,6,156,2005-06-05,-9.0,,270.0,268.0,272.0,10.6,29,,,
2005,3045,6,157,2005-06-06,8.0,,279.0,277.0,280.0,11.25,29,,,
2005,3045,6,158,2005-06-07,8.0,,286.0,283.0,288.0,11.4,29,,,
2005,3045,6,159,2005-06-08,13.0,,297.0,293.0,301.0,11.6,29,,,
2013,3045,6,153,2013-06-02,-22.0,,335.0,335.0,335.0,9.8,29,,,
2013,3045,6,154,2013-06-03,-36.0,,299.0,299.0,299.0,10.5,29,,,
2013,3045,6,155,2013-06-04,-2.0,,297.0,297.0,297.0,11.6,29,,,
2013,3045,6,156,2013-06-05,5.0,,302.0,302.0,302.0,12.4,29,,,
2013,3045,6,157,2013-06-06,-6.0,,296.0,296.0,296.0,12.2,29,,,
2013,3045,6,158,2013-06-07,-14.0,,282.0,282.0,282.0,11.3,29,,,
2013,3045,6,159,2013-06-08,-11.0,,271.0,271.0,271.0,12.2,29,,,
1989,3047,6,153,1989-06-02,45.0,,671.0,658.0,683.0,9.8,29,,,
1989,3047,6,154,1989-06-03,39.0,,710.0,697.0,722.0,10.5,29,,,
1989,3047,6,155,1989-06-04,32.0,,741.0,728.0,754.0,10.7,29,,,
1989,3047,6,156,1989-06-05,1.0,,752.0,748.0,755.0,10.0,29,,,
1989,3047,6,157,1989-06-06,18.0,,771.0,768.0,773.0,12.8,29,,,
1989,3047,6,158,1989-06-07,9.0,,782.0,782.0,782.0,12.7,29,,,
1989,3047,6,159,1989-06-08,3.0,,783.0,781.0,785.0,12.9,29,,,
2003,3047,6,153,2003-06-02,-71.0,,630.0,630.0,630.0,3.2,29,,,
2003,3047,6,154,2003-06-03,-32.0,,598.0,598.0,598.0,3.6,29,,,
2003,3047,6,155,2003-06-04,-32.0,,566.0,566.0,566.0,3.9,29,,,
2003,3047,6,156,2003-06-05,-34.0,,532.0,532.0,532.0,4.2,29,,,
2003,3047,6,157,2003-06-06,-18.0,,514.0,514.0,514.0,4.6,29,,,
2003,3047,6,158,2003-06-07,3.0,,517.0,517.0,517.0,4.9,29,,,
2003,3047,6,159,2003-06-08,9.0,,526.0,526.0,526.0,5.1,29,,,
2005,3047,6,153,2005-06-02,-14.0,,586.0,585.0,587.0,5.0,29,,,
2005,3047,6,154,2005-06-03,-8.0,,573.0,567.0,579.0,5.5,29,,,
2005,3047,6,155,2005-06-04,-32.0,,546.0,544.0,547.0,5.5,29,,,
2005,3047,6,156,2005-06-05,-10.0,,536.0,535.0,537.0,5.5,29,,,
2005,3047,6,157,2005-06-06,-15.0,,522.0,522.0,522.0,6.0,29,,,
2005,3047,6,158,2005-06-07,0.0,,522.0,522.0,522.0,6.0,29,,,
2005,3047,6,159,2005-06-08,27.0,,548.0,547.0,549.0,12.5,29,,,
2013,3047,6,153,2013-06-02,-61.0,,606.0,602.0,610.0,10.0,29,,,
2013,3047,6,154,2013-06-03,-28.0,,576.0,570.0,582.0,10.4,29,,,
2013,3047,6,155,2013-06-04,-23.0,,559.0,559.0,559.0,11.1,29,,,
2013,3047,6,156,2013-06-05,0.0,,559.0,559.0,559.0,14.1,29,,,
2013,3047,6,157,2013-06-06,0.0,,559.0,558.0,559.0,13.2,29,,,
2013,3047,6,158,2013-06-07,-6.0,,552.0,550.0,553.0,13.3,29,,,
2013,3047,6,159,2013-06-08,-7.0,,542.0,538.0,546.0,13.4,29,,,
1989,3050,6,153,1989-06-02,15.0,,698.0,691.0,705.0,12.0,29,,,
1989,3050,6,154,1989-06-03,19.0,,721.0,718.0,724.0,11.8,29,,,
1989,3050,6,155,1989-06-04,22.0,,746.0,746.0,746.0,11.7,29,,,
1989,3050,6,156,1989-06-05,8.0,,751.0,747.0,754.0,11.6,29,,,
1989,3050,6,157,1989-06-06,29.0,,781.0,778.0,783.0,12.1,29,,,
1989,3050,6,158,1989-06-07,22.0,,799.0,793.0,805.0,11.7,29,,,
1989,3050,6,159,1989-06-08,23.0,,823.0,817.0,828.0,12.1,29,,,
2003,3050,6,153,2003-06-02,-84.0,,1045.0,964.0,1093.0,1.0,8,,,
2003,3050,6,154,2003-06-03,-197.0,,877.0,858.0,896.0,2.1,8,,,
2003,3050,6,155,2003-06-04,-93.0,,772.0,740.0,803.0,3.55,8,,,
2003,3050,6,156,2003-06-05,-132.0,,661.0,650.0,671.0,4.2,8,,,
2003,3050,6,157,2003-06-06,-47.0,,621.0,617.0,624.0,4.5,29,,,
2003,3050,6,158,2003-06-07,-10.0,,614.0,614.0,614.0,4.7,29,,,
2003,3050,6,159,2003-06-08,12.0,,620.0,614.0,626.0,5.5,29,,,
2005,3050,6,153,2005-06-02,16.0,,632.0,629.0,635.0,9.85,29,,,
2005,3050,6,154,2005-06-03,5.0,,640.0,640.0,640.0,10.8,29,,,
2005,3050,6,155,2005-06-04,0.0,,639.0,638.0,640.0,11.6,29,,,
2005,3050,6,156,2005-06-05,-6.0,,633.0,631.0,634.0,12.05,29,,,
2005,3050,6,157,2005-06-06,-5.0,,629.0,629.0,629.0,12.2,29,,,
2005,3050,6,158,2005-06-07,1.0,,630.0,629.0,630.0,12.2,29,,,
2005,3050,6,159,2005-06-08,1.0,,631.0,631.0,631.0,12.55,29,,,
2013,3050,6,153,2013-06-02,-9.0,,741.0,740.0,741.0,11.3,29,,,
2013,3050,6,154,2013-06-03,-2.0,,738.0,737.0,739.0,11.8,29,,,
2013,3050,6,155,2013-06-04,-7.0,,730.0,728.0,732.0,12.0,29,,,
2013,3050,6,156,2013-06-05,-16.0,,688.0,660.0,716.0,12.4,29,,,
2013,3050,6,157,2013-06-06,-63.0,,645.0,636.0,653.0,12.4,29,,,
2013,3050,6,158,2013-06-07,-20.0,,633.0,633.0,633.0,12.5,29,,,
2013,3050,6,159,2013-06-08,10.0,,639.0,635.0,643.0,12.5,29,,,
1989,3087,6,153,1989-06-02,-11.0,3940.0,479.0,468.0,489.0,6.1,29,,,
1989,3087,6,154,1989-06-03,-47.0,3260.0,432.0,422.0,442.0,6.1,29,,,
1989,3087,6,155,1989-06-04,-37.0,2830.0,401.0,397.0,405.0,7.0,29,,,
1989,3087,6,156,1989-06-05,-10.0,2720.0,393.0,391.0,395.0,7.6,29,,,
1989,3087,6,157,1989-06-06,14.0,2860.0,403.0,397.0,409.0,7.1,29,,,
1989,3087,6,158,1989-06-07,17.0,3100.0,421.0,415.0,426.0,7.0,29,,,
1989,3087,6,159,1989-06-08,4.0,3230.0,430.0,430.0,430.0,6.5,29,,,
2003,3087,6,153,2003-06-02,55.0,2050.0,341.0,330.0,351.0,9.3,29,,,
2003,3087,6,154,2003-06-03,32.0,2510.0,377.0,370.0,383.0,8.7,29,,,
2003,3087,6,155,2003-06-04,25.0,2840.0,402.0,395.0,408.0,8.15,29,,,
2003,3087,6,156,2003-06-05,0.0,2880.0,405.0,402.0,408.0,7.4,29,,,
2003,3087,6,157,2003-06-06,-13.0,2640.0,387.0,379.0,395.0,7.4,29,,,
2003,3087,6,158,2003-06-07,-32.0,2230.0,355.0,347.0,363.0,7.35,29,,,
2003,3087,6,159,2003-06-08,-40.0,1690.0,312.0,300.0,323.0,7.75,29,,,
2005,3087,6,153,2005-06-02,22.0,2710.0,392.0,385.0,398.0,9.45,29,,,
2005,3087,6,154,2005-06-03,6.0,2860.0,403.0,402.0,404.0,10.25,29,,,
2005,3087,6,155,2005-06-04,6.0,2940.0,409.0,408.0,410.0,10.15,29,,,
2005,3087,6,156,2005-06-05,-27.0,2540.0,379.0,374.0,383.0,9.25,29,,,
2005,3087,6,157,2005-06-06,-20.0,2210.0,354.0,345.0,363.0,9.45,29,,,
2005,3087,6,158,2005-06-07,-28.0,1950.0,333.0,330.0,335.0,9.85,29,,,
2005,3087,6,159,2005-06-08,-11.0,1840.0,324.0,323.0,324.0,10.35,29,,,
2013,3087,6,153,2013-06-02,-5.0,1600.0,304.0,300.0,307.0,7.3,29,,,
2013,3087,6,154,2013-06-03,-11.0,1500.0,295.0,293.0,296.0,7.5,29,,,
2013,3087,6,155,2013-06-04,-7.0,1440.0,289.0,289.0,289.0,7.2,29,,,
2013,3087,6,156,2013-06-05,4.0,1480.0,293.0,292.0,293.0,7.5,29,,,
2013,3087,6,157,2013-06-06,3.0,1510.0,296.0,295.0,296.0,8.5,29,,,
2013,3087,6,158,2013-06-07,7.0,1580.0,302.0,301.0,303.0,8.4,29,,,
2013,3087,6,159,2013-06-08,2.0,1610.0,305.0,304.0,305.0,8.1,29,,,
1989,3106,6,153,1989-06-02,-86.0,5550.0,502.0,485.0,518.0,6.7,29,,,
1989,3106,6,154,1989-06-03,-62.0,4960.0,455.0,454.0,456.0,7.4,29,,,
1989,3106,6,155,1989-06-04,11.0,5040.0,462.0,456.0,467.0,7.8,29,,,
1989,3106,6,156,1989-06-05,80.0,5860.0,526.0,504.0,547.0,7.7,29,,,
1989,3106,6,157,1989-06-06,81.0,7060.0,612.0,596.0,628.0,7.5,29,,,
1989,3106,6,158,1989-06-07,-5.0,7140.0,618.0,612.0,623.0,8.2,29,,,
1989,3106,6,159,1989-06-08,-33.0,6750.0,590.0,590.0,590.0,8.0,29,,,
2003,3106,6,153,2003-06-02,124.0,3580.0,332.0,313.0,350.0,8.8,29,,,
2003,3106,6,154,2003-06-03,53.0,4330.0,402.0,401.0,403.0,8.3,29,,,
2003,3106,6,155,2003-06-04,29.0,4640.0,428.0,423.0,432.0,6.55,29,,,
2003,3106,6,156,2003-06-05,43.0,5200.0,464.0,452.0,475.0,6.45,29,,,
2003,3106,6,157,2003-06-06,31.0,5560.0,503.0,500.0,506.0,6.35,29,,,
2003,3106,6,158,2003-06-07,-23.0,4940.0,454.0,424.0,483.0,6.25,29,,,
2003,3106,6,159,2003-06-08,-89.0,4100.0,381.0,368.0,394.0,6.9,29,,,
2005,3106,6,153,2005-06-02,34.0,4320.0,401.0,400.0,402.0,9.25,29,,,
2005,3106,6,154,2005-06-03,45.0,4720.0,435.0,422.0,447.0,9.8,29,,,
2005,3106,6,155,2005-06-04,64.0,5510.0,499.0,486.0,511.0,9.4,29,,,
2005,3106,6,156,2005-06-05,38.0,6040.0,539.0,529.0,549.0,8.85,29,,,
2005,3106,6,157,2005-06-06,113.0,7270.0,627.0,592.0,662.0,7.9,29,,,
2005,3106,6,158,2005-06-07,34.0,8030.0,678.0,660.0,696.0,7.25,29,,,
2005,3106,6,159,2005-06-08,29.0,8360.0,700.0,675.0,725.0,8.0,29,,,
2013,3106,6,153,2013-06-02,-48.0,2860.0,262.0,254.0,269.0,9.2,29,,,
2013,3106,6,154,2013-06-03,-23.0,2660.0,243.0,240.0,246.0,10.2,29,,,
2013,3106,6,155,2013-06-04,-11.0,2580.0,235.0,234.0,235.0,11.6,29,,,
2013,3106,6,156,2013-06-05,60.0,3020.0,277.0,259.0,295.0,11.9,29,,,
2013,3106,6,157,2013-06-06,-9.0,3060.0,281.0,275.0,286.0,11.1,29,,,
2013,3106,6,158,2013-06-07,67.0,3540.0,325.0,297.0,353.0,10.4,29,,,
2013,3106,6,159,2013-06-08,187.0,5890.0,520.0,500.0,540.0,9.4,29,,,
1989,3169,6,153,1989-06-02,54.0,2540.0,564.0,544.0,584.0,6.8,29,,,
1989,3169,6,154,1989-06-03,55.0,3010.0,623.0,607.0,639.0,8.6,29,,,
1989,3169,6,155,1989-06-04,35.0,3430.0,671.0,668.0,674.0,8.5,29,,,
1989,3169,6,156,1989-06-05,2.0,3370.0,664.0,651.0,676.0,8.0,29,,,
1989,3169,6,157,1989-06-06,59.0,3520.0,681.0,626.0,735.0,8.5,29,,,
1989,3169,6,158,1989-06-07,41.0,4270.0,756.0,735.0,776.0,8.6,29,,,
1989,3169,6,159,1989-06-08,-22.0,4170.0,747.0,740.0,754.0,8.8,29,,,
2003,3169,6,153,2003-06-02,16.0,4160.0,746.0,740.0,752.0,6.2,29,,,
2003,3169,6,154,2003-06-03,37.0,4490.0,777.0,765.0,789.0,6.65,29,,,
2003,3169,6,155,2003-06-04,5.0,4660.0,793.0,791.0,794.0,7.2,29,,,
2003,3169,6,156,2003-06-05,19.0,4710.0,798.0,783.0,813.0,7.6,29,,,
2003,3169,6,157,2003-06-06,18.0,4770.0,804.0,777.0,831.0,7.0,29,,,
2003,3169,6,158,2003-06-07,-125.0,3500.0,678.0,649.0,706.0,6.25,29,,,
2003,3169,6,159,2003-06-08,-87.0,2800.0,599.0,579.0,619.0,7.6,29,,,
2005,3169,6,153,2005-06-02,-4.0,3390.0,666.0,649.0,683.0,8.9,29,,,
2005,3169,6,154,2005-06-03,-66.0,2780.0,596.0,574.0,617.0,9.7,29,,,
2005,3169,6,155,2005-06-04,-68.0,2360.0,540.0,531.0,549.0,10.4,29,,,
2005,3169,6,156,2005-06-05,-24.0,2240.0,524.0,523.0,525.0,11.5,29,,,
2005,3169,6,157,2005-06-06,25.0,2360.0,541.0,532.0,550.0,11.5,29,,,
2005,3169,6,158,2005-06-07,239.0,4220.0,752.0,715.0,789.0,9.5,29,,,
2005,3169,6,159,2005-06-08,-1.0,4520.0,780.0,771.0,788.0,7.8,29,,,
2013,3169,6,153,2013-06-02,17.0,2390.0,545.0,541.0,548.0,7.6,29,,,
2013,3169,6,154,2013-06-03,-27.0,2160.0,512.0,502.0,521.0,8.2,29,,,
2013,3169,6,155,2013-06-04,-41.0,1840.0,467.0,453.0,480.0,9.2,29,,,
2013,3169,6,156,2013-06-05,-47.0,1560.0,422.0,411.0,433.0,9.7,29,,,
2013,3169,6,157,2013-06-06,-27.0,1440.0,402.0,397.0,406.0,11.2,29,,,
2013,3169,6,158,2013-06-07,87.0,1800.0,461.0,429.0,493.0,12.2,29,,,
2013,3169,6,159,2013-06-08,99.0,2550.0,566.0,539.0,592.0,8.1,29,,,
1989,3180,6,153,1989-06-02,54.0,3390.0,568.0,540.0,596.0,6.8,29,,,
1989,3180,6,154,1989-06-03,102.0,5190.0,685.0,672.0,698.0,5.7,29,,,
1989,3180,6,155,1989-06-04,-124.0,3250.0,558.0,541.0,574.0,5.8,29,,,
1989,3180,6,156,1989-06-05,-22.0,3060.0,544.0,536.0,552.0,6.6,29,,,
1989,3180,6,157,1989-06-06,14.0,3340.0,564.0,562.0,566.0,7.1,29,,,
1989,3180,6,158,1989-06-07,10.0,3430.0,571.0,565.0,576.0,8.3,29,,,
1989,3180,6,159,1989-06-08,-21.0,3030.0,542.0,528.0,555.0,8.2,29,,,
2003,3180,6,153,2003-06-02,-12.0,1880.0,445.0,442.0,448.0,7.3,29,,,
2003,3180,6,154,2003-06-03,10.0,1920.0,449.0,440.0,458.0,7.0,29,,,
2003,3180,6,155,2003-06-04,62.0,2420.0,495.0,469.0,520.0,10.4,29,,,
2003,3180,6,156,2003-06-05,5.0,2780.0,524.0,523.0,525.0,11.65,29,,,
2003,3180,6,157,2003-06-06,-2.0,2770.0,523.0,523.0,523.0,12.05,29,,,
2003,3180,6,158,2003-06-07,-1.0,2740.0,521.0,520.0,522.0,10.5,29,,,
2003,3180,6,159,2003-06-08,-3.0,2720.0,519.0,519.0,519.0,10.9,29,,,
2005,3180,6,153,2005-06-02,6.0,2290.0,484.0,482.0,485.0,8.25,29,,,
2005,3180,6,154,2005-06-03,5.0,2350.0,489.0,488.0,490.0,9.0,29,,,
2005,3180,6,155,2005-06-04,-5.0,2290.0,484.0,483.0,485.0,10.25,29,,,
2005,3180,6,156,2005-06-05,-2.0,2270.0,482.0,481.0,483.0,10.25,29,,,
2005,3180,6,157,2005-06-06,2.0,2270.0,482.0,478.0,485.0,10.5,29,,,
2005,3180,6,158,2005-06-07,8.0,2370.0,491.0,489.0,493.0,10.75,29,,,
2005,3180,6,159,2005-06-08,31.0,2600.0,510.0,495.0,524.0,10.75,29,,,
2013,3180,6,153,2013-06-02,2.0,3700.0,587.0,584.0,589.0,12.5,29,,,
2013,3180,6,154,2013-06-03,-10.0,3570.0,577.0,575.0,579.0,9.5,29,,,
2013,3180,6,155,2013-06-04,-8.0,3490.0,571.0,570.0,571.0,12.0,29,,,
2013,3180,6,156,2013-06-05,-4.0,3360.0,561.0,555.0,567.0,14.0,29,,,
2013,3180,6,157,2013-06-06,-23.0,3050.0,536.0,528.0,544.0,16.4,29,,,
2013,3180,6,158,2013-06-07,22.0,3090.0,539.0,512.0,566.0,15.6,29,,,
2013,3180,6,159,2013-06-08,41.0,3930.0,604.0,601.0,607.0,16.6,29,,,
1989,3229,6,153,1989-06-02,-6.0,24100.0,864.0,860.0,868.0,7.5,29,,,
1989,3229,6,154,1989-06-03,-3.0,24000.0,863.0,860.0,865.0,8.0,29,,,
1989,3229,6,155,1989-06-04,16.0,24800.0,877.0,872.0,881.0,9.1,29,,,
1989,3229,6,156,1989-06-05,11.0,25200.0,887.0,882.0,892.0,9.2,29,,,
1989,3229,6,157,1989-06-06,18.0,26200.0,906.0,901.0,910.0,10.2,29,,,
1989,3229,6,158,1989-06-07,15.0,26900.0,920.0,914.0,925.0,10.8,29,,,
1989,3229,6,159,1989-06-08,21.0,28000.0,941.0,935.0,946.0,11.2,29,,,
2003,3229,6,153,2003-06-02,-62.0,17400.0,720.0,708.0,727.0,0.15,8,,,
2003,3229,6,154,2003-06-03,-12.0,16500.0,699.0,689.0,715.0,1.4,8,,,
2003,3229,6,155,2003-06-04,23.0,17200.0,717.0,708.0,738.0,1.2,8,,,
2003,3229,6,156,2003-06-05,58.0,19300.0,762.0,744.0,796.0,3.95,8,,,
2003,3229,6,157,2003-06-06,25.0,21400.0,809.0,803.0,821.0,4.6,8,,,
2003,3229,6,158,2003-06-07,36.0,22900.0,840.0,822.0,857.0,3.85,8,,,
2003,3229,6,159,2003-06-08,12.0,24200.0,866.0,863.0,869.0,5.8,"8,29",,,
2005,3229,6,153,2005-06-02,17.0,19900.0,776.0,775.0,777.0,9.3,29,,,
2005,3229,6,154,2005-06-03,-5.0,19700.0,771.0,770.0,772.0,9.1,29,,,
2005,3229,6,155,2005-06-04,1.0,19600.0,770.0,767.0,773.0,9.3,29,,,
2005,3229,6,156,2005-06-05,15.0,20300.0,784.0,780.0,788.0,9.35,29,,,
2005,3229,6,157,2005-06-06,19.0,21200.0,804.0,800.0,807.0,10.3,29,,,
2005,3229,6,158,2005-06-07,7.0,21400.0,809.0,803.0,814.0,10.9,29,,,
2005,3229,6,159,2005-06-08,-13.0,20700.0,794.0,786.0,801.0,11.8,29,,,
2013,3229,6,153,2013-06-02,-18.0,24600.0,874.0,855.0,892.0,10.1,29,,,
2013,3229,6,154,2013-06-03,-58.0,22000.0,821.0,807.0,834.0,10.7,29,,,
2013,3229,6,155,2013-06-04,-43.0,19800.0,775.0,758.0,791.0,11.0,29,,,
2013,3229,6,156,2013-06-05,-38.0,18700.0,751.0,749.0,753.0,11.3,29,,,
2013,3229,6,157,2013-06-06,32.0,19700.0,772.0,758.0,785.0,11.2,29,,,
2013,3229,6,158,2013-06-07,63.0,22500.0,831.0,814.0,848.0,11.1,29,,,
2013,3229,6,159,2013-06-08,77.0,26100.0,904.0,883.0,925.0,10.9,29,,,
1989,3230,6,153,1989-06-02,26.0,,825.0,817.0,833.0,6.3,29,,,
1989,3230,6,154,1989-06-03,3.0,,835.0,833.0,836.0,6.5,29,,,
1989,3230,6,155,1989-06-04,28.0,,858.0,852.0,864.0,8.8,29,,,
1989,3230,6,156,1989-06-05,30.0,,889.0,884.0,894.0,9.2,29,,,
1989,3230,6,157,1989-06-06,22.0,,910.0,904.0,916.0,8.7,29,,,
1989,3230,6,158,1989-06-07,28.0,,936.0,928.0,944.0,9.6,29,,,
1989,3230,6,159,1989-06-08,19.0,,962.0,961.0,963.0,9.8,29,,,
2003,3230,6,153,2003-06-02,-73.0,,785.0,748.0,805.0,0.8,9,,,
2003,3230,6,154,2003-06-03,-68.0,,728.0,719.0,737.0,0.8,8,,,
2003,3230,6,155,2003-06-04,-31.0,,703.0,700.0,706.0,0.8,8,,,
2003,3230,6,156,2003-06-05,4.0,,705.0,700.0,710.0,1.2,8,,,
2003,3230,6,157,2003-06-06,13.0,,720.0,717.0,723.0,1.4,8,,,
2003,3230,6,158,2003-06-07,24.0,,742.0,737.0,747.0,3.1,8,,,
2003,3230,6,159,2003-06-08,18.0,,760.0,755.0,765.0,5.2,"8,29",,,
2005,3230,6,153,2005-06-02,9.0,,766.0,764.0,767.0,8.7,29,,,
2005,3230,6,154,2005-06-03,-2.0,,763.0,761.0,765.0,9.0,29,,,
2005,3230,6,155,2005-06-04,-7.0,,756.0,753.0,758.0,11.4,29,,,
2005,3230,6,156,2005-06-05,-14.0,,744.0,744.0,744.0,10.3,29,,,
2005,3230,6,157,2005-06-06,6.0,,749.0,747.0,750.0,10.0,29,,,
2005,3230,6,158,2005-06-07,7.0,,756.0,755.0,757.0,10.3,29,,,
2005,3230,6,159,2005-06-08,4.0,,760.0,759.0,761.0,10.75,29,,,
2013,3230,6,153,2013-06-02,-23.0,,844.0,836.0,852.0,9.9,29,,,
2013,3230,6,154,2013-06-03,-32.0,,812.0,804.0,820.0,10.7,29,,,
2013,3230,6,155,2013-06-04,-35.0,,778.0,771.0,785.0,10.9,29,,,
2013,3230,6,156,2013-06-05,-24.0,,757.0,752.0,761.0,10.2,29,,,
2013,3230,6,157,2013-06-06,-13.0,,747.0,746.0,748.0,10.5,29,,,
2013,3230,6,158,2013-06-07,12.0,,757.0,754.0,760.0,10.3,29,,,
2013,3230,6,159,2013-06-08,28.0,,781.0,774.0,788.0,10.3,29,,,
1989,3554,6,153,1989-06-02,7.0,1880.0,796.0,796.0,796.0,5.3,29,,,
1989,3554,6,154,1989-06-03,-41.0,1740.0,741.0,726.0,755.0,6.2,29,,,
1989,3554,6,155,1989-06-04,-62.0,1610.0,680.0,666.0,693.0,7.0,29,,,
1989,3554,6,156,1989-06-05,-47.0,1470.0,641.0,635.0,646.0,7.1,29,,,
1989,3554,6,157,1989-06-06,-19.0,1330.0,623.0,619.0,627.0,8.1,29,,,
1989,3554,6,158,1989-06-07,-14.0,1200.0,610.0,607.0,613.0,8.3,29,,,
1989,3554,6,159,1989-06-08,-9.0,1060.0,602.0,600.0,604.0,7.1,29,,,
2003,3554,6,153,2003-06-02,36.0,921.0,515.0,512.0,517.0,9.9,29,,,
2003,3554,6,154,2003-06-03,3.0,892.0,520.0,519.0,520.0,9.5,29,,,
2003,3554,6,155,2003-06-04,3.0,863.0,523.0,522.0,523.0,9.8,29,,,
2003,3554,6,156,2003-06-05,9.0,833.0,530.0,527.0,532.0,9.7,29,,,
2003,3554,6,157,2003-06-06,-2.0,804.0,530.0,530.0,530.0,9.3,29,,,
