snow_height,snow_coverage_station,station_id,date
55.5,10.0,3029,1987-02-15
54.0,10.0,3029,1987-02-16
53.5,10.0,3029,1987-02-17
53.5,10.0,3029,1987-02-18
53.5,10.0,3029,1987-02-19
53.5,10.0,3029,1987-02-20
54.5,10.0,3029,1987-02-21
54.0,10.0,3029,1987-02-22
54.0,10.0,3029,1987-02-23
54.5,10.0,3029,1987-02-24
54.5,10.0,3029,1987-02-25
54.0,10.0,3029,1987-02-26
55.5,10.0,3029,1987-02-27
55.5,10.0,3029,1987-02-28
56.5,10.0,3029,1987-03-01
56.5,10.0,3029,1987-03-02
56.0,10.0,3029,1987-03-03
56.0,10.0,3029,1987-03-04
56.0,10.0,3029,1987-03-05
55.5,10.0,3029,1987-03-06
55.0,10.0,3029,1987-03-07
55.0,10.0,3029,1987-03-08
55.5,10.0,3029,1987-03-09
55.0,10.0,3029,1987-03-10
54.5,10.0,3029,1987-03-11
54.5,10.0,3029,1987-03-12
54.5,10.0,3029,1987-03-13
54.0,10.0,3029,1987-03-14
54.0,10.0,3029,1987-03-15
54.0,10.0,3029,1987-03-16
53.5,10.0,3029,1987-03-17
52.5,10.0,3029,1987-03-18
52.0,10.0,3029,1987-03-19
52.0,10.0,3029,1987-03-20
52.0,10.0,3029,1987-03-21
51.0,10.0,3029,1987-03-22
50.5,10.0,3029,1987-03-23
50.0,10.0,3029,1987-03-24
50.5,10.0,3029,1987-03-25
52.5,10.0,3029,1987-03-26
52.5,10.0,3029,1987-03-27
52.5,10.0,3029,1987-03-28
52.0,10.0,3029,1987-03-29
52.0,10.0,3029,1987-03-30
53.5,10.0,3029,1987-03-31
55.5,10.0,3029,1987-04-01
55.0,10.0,3029,1987-04-02
55.5,10.0,3029,1987-04-03
54.0,10.0,3029,1987-04-04
54.0,10.0,3029,1987-04-05
53.0,10.0,3029,1987-04-06
53.0,10.0,3029,1987-04-07
53.0,10.0,3029,1987-04-08
52.5,10.0,3029,1987-04-09
52.5,10.0,3029,1987-04-10
52.0,10.0,3029,1987-04-11
51.0,10.0,3029,1987-04-12
48.0,10.0,3029,1987-04-13
38.5,10.0,3029,1987-04-14
22.5,9.0,3029,1987-04-15
16.0,8.0,3029,1987-04-16
15.5,8.0,3029,1987-04-17
14.0,10.0,3029,1987-04-18
14.0,10.0,3029,1987-04-19
11.0,10.0,3029,1987-04-20
8.5,10.0,3029,1987-04-21
7.5,10.0,3029,1987-04-22
6.5,8.5,3029,1987-04-23
4.0,7.5,3029,1987-04-24
3.0,7.0,3029,1987-04-25
0.5,5.5,3029,1987-04-26
0.5,3.5,3029,1987-04-27
4.0,7.0,3029,1987-04-28
5.0,7.0,3029,1987-04-29
5.0,7.0,3029,1987-04-30
2.0,5.5,3029,1987-05-01
0.0,1.5,3029,1987-05-02
0.0,1.5,3029,1987-05-03
0.0,1.0,3029,1987-05-04
0.0,1.0,3029,1987-05-05
0.0,1.0,3029,1987-05-06
0.0,0.0,3029,1987-05-07
0.0,0.5,3029,1987-05-08
0.0,0.5,3029,1987-05-09
4.5,5.5,3029,1987-05-10
2.5,5.5,3029,1987-05-11
0.0,1.0,3029,1987-05-12
0.0,0.0,3029,1987-05-13
0.0,0.0,3029,1987-05-14
0.0,0.0,3029,1987-05-15
0.0,0.0,3029,1987-05-16
0.0,0.0,3029,1987-05-17
0.0,0.0,3029,1987-05-18
0.0,0.0,3029,1987-05-19
0.0,0.0,3029,1987-05-20
0.0,0.0,3029,1987-05-21
0.0,0.0,3029,1987-05-22
0.0,0.0,3029,1987-05-23
0.0,0.0,3029,1987-05-24
0.0,0.0,3029,1987-05-25
0.0,0.0,3029,1987-05-26
0.0,0.0,3029,1987-05-27
0.0,0.0,3029,1987-05-28
0.0,0.0,3029,1987-05-29
0.0,0.0,3029,1987-05-30
0.0,0.0,3029,1987-05-31
0.0,0.0,3029,1987-06-01
0.0,0.0,3029,1987-06-02
0.0,0.0,3029,1987-06-03
0.0,0.0,3029,1987-06-04
0.0,0.0,3029,1987-06-05
0.0,0.0,3029,1987-06-06
0.0,0.0,3029,1987-06-07
0.0,0.0,3029,1987-06-08
0.0,0.0,3029,1987-06-09
0.0,0.0,3029,1987-06-10
0.0,0.0,3029,1987-06-11
0.0,0.0,3029,1987-06-12
0.0,0.0,3029,1987-06-13
0.0,0.0,3029,1987-06-14
0.0,0.0,3029,1987-06-15
0.0,0.0,3029,1987-06-16
0.0,0.0,3029,1987-06-17
0.0,0.0,3029,1987-06-18
0.0,0.0,3029,1987-06-19
0.0,0.0,3029,1987-06-20
0.0,0.0,3029,1987-06-21
0.0,0.0,3029,1987-06-22
0.0,0.0,3029,1987-06-23
0.0,0.0,3029,1987-06-24
0.0,0.0,3029,1987-06-25
0.0,0.0,3029,1987-06-26
0.0,0.0,3029,1987-06-27
0.0,0.0,3029,1987-06-28
0.0,0.0,3029,1987-06-29
0.0,0.0,3029,1987-06-30
0.0,0.0,3029,1987-07-01
0.0,0.0,3029,1987-07-02
0.0,0.0,3029,1987-07-03
0.0,0.0,3029,1987-07-04
0.0,0.0,3029,1987-07-05
0.0,0.0,3029,1987-07-06
0.0,0.0,3029,1987-07-07
0.0,0.0,3029,1987-07-08
0.0,0.0,3029,1987-07-09
0.0,0.0,3029,1987-07-10
0.0,0.0,3029,1987-07-11
0.0,0.0,3029,1987-07-12
0.0,0.0,3029,1987-07-13
0.0,0.0,3029,1987-07-14
0.0,0.0,3029,1987-07-15
0.0,0.0,3029,1987-07-16
0.0,0.0,3029,1987-07-17
0.0,0.0,3029,1987-07-18
0.0,0.0,3029,1987-07-19
0.0,0.0,3029,1987-07-20
0.0,0.0,3029,1987-07-21
0.0,0.0,3029,1987-07-22
0.0,0.0,3029,1987-07-23
0.0,0.0,3029,1987-07-24
0.0,0.0,3029,1987-07-25
0.0,0.0,3029,1987-07-26
0.0,0.0,3029,1987-07-27
0.0,0.0,3029,1987-07-28
0.0,0.0,3029,1987-07-29
0.0,0.0,3029,1987-07-30
0.0,0.0,3029,1987-07-31
0.0,0.0,3029,1987-08-01
0.0,0.0,3029,1987-08-02
0.0,0.0,3029,1987-08-03
0.0,0.0,3029,1987-08-04
0.0,0.0,3029,1987-08-05
0.0,0.0,3029,1987-08-06
0.0,0.0,3029,1987-08-07
0.0,0.0,3029,1987-08-08
0.0,0.0,3029,1987-08-09
0.0,0.0,3029,1987-08-10
0.0,0.0,3029,1987-08-11
0.0,0.0,3029,1987-08-12
0.0,0.0,3029,1987-08-13
0.0,0.0,3029,1987-08-14
0.0,0.0,3029,1987-08-15
0.0,0.0,3029,1987-08-16
0.0,0.0,3029,1987-08-17
0.0,0.0,3029,1987-08-18
0.0,0.0,3029,1987-08-19
0.0,0.0,3029,1987-08-20
0.0,0.0,3029,1987-08-21
0.0,0.0,3029,1987-08-22
0.0,0.0,3029,1987-08-23
0.0,0.0,3029,1987-08-24
0.0,0.0,3029,1987-08-25
0.0,0.0,3029,1987-08-26
0.0,0.0,3029,1987-08-27
0.0,0.0,3029,1987-08-28
0.0,0.0,3029,1987-08-29
0.0,0.0,3029,1987-08-30
0.0,0.0,3029,1987-08-31
0.0,0.0,3029,1987-09-01
0.0,0.0,3029,1987-09-02
0.0,0.0,3029,1987-09-03
0.0,0.0,3029,1987-09-04
0.0,0.0,3029,1987-09-05
0.0,0.0,3029,1987-09-06
0.0,0.0,3029,1987-09-07
0.0,0.0,3029,1987-09-08
0.0,0.0,3029,1987-09-09
0.0,0.0,3029,1987-09-10
0.0,0.0,3029,1987-09-11
0.0,0.0,3029,1987-09-12
0.0,0.0,3029,1987-09-13
0.0,0.0,3029,1987-09-14
0.0,0.0,3029,1987-09-15
0.0,0.0,3029,1987-09-16
0.0,0.0,3029,1987-09-17
0.0,0.0,3029,1987-09-18
0.0,0.0,3029,1987-09-19
0.0,0.0,3029,1987-09-20
0.0,0.0,3029,1987-09-21
0.0,0.0,3029,1987-09-22
0.0,0.0,3029,1987-09-23
0.0,0.0,3029,1987-09-24
0.0,0.0,3029,1987-09-25
0.0,0.0,3029,1987-09-26
0.0,0.0,3029,1987-09-27
0.0,0.0,3029,1987-09-28
0.0,0.0,3029,1987-09-29
0.0,0.0,3029,1987-09-30
0.0,0.0,3029,1987-10-01
0.0,1.0,3029,1987-10-02
3.0,8.5,3029,1987-10-03
0.5,4.5,3029,1987-10-04
0.5,7.0,3029,1987-10-05
0.0,4.5,3029,1987-10-06
1.0,8.5,3029,1987-10-07
2.0,10.0,3029,1987-10-08
0.5,6.0,3029,1987-10-09
5.0,10.0,3029,1987-10-10
3.0,7.0,3029,1987-10-11
5.0,10.0,3029,1987-10-12
3.5,9.5,3029,1987-10-13
9.0,10.0,3029,1987-10-14
16.5,10.0,3029,1987-10-15
14.0,10.0,3029,1987-10-16
15.0,10.0,3029,1987-10-17
14.5,10.0,3029,1987-10-18
13.5,10.0,3029,1987-10-19
13.5,10.0,3029,1987-10-20
14.0,10.0,3029,1987-10-21
15.5,10.0,3029,1987-10-22
15.0,10.0,3029,1987-10-23
14.0,10.0,3029,1987-10-24
14.0,10.0,3029,1987-10-25
15.5,10.0,3029,1987-10-26
15.5,10.0,3029,1987-10-27
14.5,10.0,3029,1987-10-28
15.0,10.0,3029,1987-10-29
14.0,10.0,3029,1987-10-30
13.5,10.0,3029,1987-10-31
15.5,10.0,3029,1987-11-01
16.5,10.0,3029,1987-11-02
18.0,10.0,3029,1987-11-03
17.5,10.0,3029,1987-11-04
19.5,10.0,3029,1987-11-05
19.5,10.0,3029,1987-11-06
20.0,10.0,3029,1987-11-07
20.0,10.0,3029,1987-11-08
20.0,10.0,3029,1987-11-09
20.0,10.0,3029,1987-11-10
20.0,10.0,3029,1987-11-11
21.0,10.0,3029,1987-11-12
22.5,10.0,3029,1987-11-13
23.0,10.0,3029,1987-11-14
23.0,10.0,3029,1987-11-15
23.5,10.0,3029,1987-11-16
24.5,10.0,3029,1987-11-17
24.5,10.0,3029,1987-11-18
24.5,10.0,3029,1987-11-19
25.0,10.0,3029,1987-11-20
25.0,10.0,3029,1987-11-21
25.5,10.0,3029,1987-11-22
25.5,10.0,3029,1987-11-23
25.5,10.0,3029,1987-11-24
25.5,10.0,3029,1987-11-25
25.5,10.0,3029,1987-11-26
26.0,10.0,3029,1987-11-27
26.0,10.0,3029,1987-11-28
26.0,10.0,3029,1987-11-29
25.5,10.0,3029,1987-11-30
26.5,10.0,3029,1987-12-01
28.5,10.0,3029,1987-12-02
28.5,10.0,3029,1987-12-03
29.5,10.0,3029,1987-12-04
31.0,10.0,3029,1987-12-05
32.5,10.0,3029,1987-12-06
32.5,10.0,3029,1987-12-07
32.5,10.0,3029,1987-12-08
33.0,10.0,3029,1987-12-09
34.0,10.0,3029,1987-12-10
35.0,10.0,3029,1987-12-11
35.0,10.0,3029,1987-12-12
35.0,10.0,3029,1987-12-13
35.0,10.0,3029,1987-12-14
36.0,10.0,3029,1987-12-15
36.5,10.0,3029,1987-12-16
46.0,10.0,3029,1987-12-17
46.5,10.0,3029,1987-12-18
47.0,10.0,3029,1987-12-19
47.0,10.0,3029,1987-12-20
48.5,10.0,3029,1987-12-21
48.5,10.0,3029,1987-12-22
48.5,10.0,3029,1987-12-23
49.0,10.0,3029,1987-12-24
49.0,10.0,3029,1987-12-25
49.0,10.0,3029,1987-12-26
49.0,10.0,3029,1987-12-27
49.0,10.0,3029,1987-12-28
49.0,10.0,3029,1987-12-29
49.5,10.0,3029,1987-12-30
51.0,10.0,3029,1987-12-31
51.0,10.0,3029,1988-01-01
53.0,10.0,3029,1988-01-02
54.0,10.0,3029,1988-01-03
55.0,10.0,3029,1988-01-04
55.5,10.0,3029,1988-01-05
55.5,10.0,3029,1988-01-06
55.5,10.0,3029,1988-01-07
55.5,10.0,3029,1988-01-08
55.0,10.0,3029,1988-01-09
63.0,10.0,3029,1988-01-10
64.5,10.0,3029,1988-01-11
66.0,10.0,3029,1988-01-12
65.5,10.0,3029,1988-01-13
64.0,10.0,3029,1988-01-14
65.5,10.0,3029,1988-01-15
64.5,10.0,3029,1988-01-16
64.0,10.0,3029,1988-01-17
63.5,10.0,3029,1988-01-18
64.0,10.0,3029,1988-01-19
67.5,10.0,3029,1988-01-20
67.0,10.0,3029,1988-01-21
67.0,10.0,3029,1988-01-22
66.5,10.0,3029,1988-01-23
66.5,10.0,3029,1988-01-24
66.0,10.0,3029,1988-01-25
66.0,10.0,3029,1988-01-26
66.0,10.0,3029,1988-01-27
66.5,10.0,3029,1988-01-28
66.5,10.0,3029,1988-01-29
66.5,10.0,3029,1988-01-30
67.0,10.0,3029,1988-01-31
67.0,10.0,3029,1988-02-01
67.5,10.0,3029,1988-02-02
67.0,10.0,3029,1988-02-03
67.0,10.0,3029,1988-02-04
66.5,10.0,3029,1988-02-05
66.5,10.0,3029,1988-02-06
66.5,10.0,3029,1988-02-07
66.5,10.0,3029,1988-02-08
66.5,10.0,3029,1988-02-09
67.5,10.0,3029,1988-02-10
67.5,10.0,3029,1988-02-11
67.5,10.0,3029,1988-02-12
68.0,10.0,3029,1988-02-13
69.0,10.0,3029,1988-02-14
68.5,10.0,3029,1988-02-15
68.0,10.0,3029,1988-02-16
69.5,10.0,3029,1988-02-17
69.5,10.0,3029,1988-02-18
69.5,10.0,3029,1988-02-19
69.5,10.0,3029,1988-02-20
70.5,10.0,3029,1988-02-21
70.5,10.0,3029,1988-02-22
72.0,10.0,3029,1988-02-23
72.0,10.0,3029,1988-02-24
72.0,10.0,3029,1988-02-25
71.5,10.0,3029,1988-02-26
72.0,10.0,3029,1988-02-27
71.5,10.0,3029,1988-02-28
71.0,10.0,3029,1988-02-29
71.0,10.0,3029,1988-03-01
71.0,10.0,3029,1988-03-02
71.0,10.0,3029,1988-03-03
71.0,10.0,3029,1988-03-04
71.0,10.0,3029,1988-03-05
71.0,10.0,3029,1988-03-06
71.0,10.0,3029,1988-03-07
70.5,10.0,3029,1988-03-08
70.5,10.0,3029,1988-03-09
70.5,10.0,3029,1988-03-10
72.5,10.0,3029,1988-03-11
73.5,10.0,3029,1988-03-12
75.0,10.0,3029,1988-03-13
74.5,10.0,3029,1988-03-14
73.5,10.0,3029,1988-03-15
73.0,10.0,3029,1988-03-16
73.0,10.0,3029,1988-03-17
73.5,10.0,3029,1988-03-18
73.0,10.0,3029,1988-03-19
73.0,10.0,3029,1988-03-20
73.0,10.0,3029,1988-03-21
73.0,10.0,3029,1988-03-22
73.0,10.0,3029,1988-03-23
72.5,10.0,3029,1988-03-24
72.5,10.0,3029,1988-03-25
72.0,10.0,3029,1988-03-26
72.0,10.0,3029,1988-03-27
72.0,10.0,3029,1988-03-28
73.5,10.0,3029,1988-03-29
73.5,10.0,3029,1988-03-30
74.0,10.0,3029,1988-03-31
71.5,10.0,3029,1988-04-01
71.5,10.0,3029,1988-04-02
71.0,10.0,3029,1988-04-03
71.0,10.0,3029,1988-04-04
71.0,10.0,3029,1988-04-05
70.0,10.0,3029,1988-04-06
70.5,10.0,3029,1988-04-07
65.5,10.0,3029,1988-04-08
56.0,10.0,3029,1988-04-09
50.5,10.0,3029,1988-04-10
40.5,10.0,3029,1988-04-11
39.0,10.0,3029,1988-04-12
36.0,10.0,3029,1988-04-13
27.0,9.0,3029,1988-04-14
15.0,9.5,3029,1988-04-15
14.5,8.5,3029,1988-04-16
14.0,8.5,3029,1988-04-17
14.0,8.5,3029,1988-04-18
10.0,6.5,3029,1988-04-19
4.0,6.0,3029,1988-04-20
3.5,5.5,3029,1988-04-21
2.5,5.0,3029,1988-04-22
1.0,3.5,3029,1988-04-23
0.5,4.5,3029,1988-04-24
0.0,2.5,3029,1988-04-25
0.0,2.0,3029,1988-04-26
0.0,2.0,3029,1988-04-27
0.0,1.5,3029,1988-04-28
0.0,1.5,3029,1988-04-29
0.0,1.5,3029,1988-04-30
0.0,1.5,3029,1988-05-01
0.0,1.5,3029,1988-05-02
0.0,1.5,3029,1988-05-03
0.0,1.0,3029,1988-05-04
0.0,0.5,3029,1988-05-05
0.0,0.5,3029,1988-05-06
0.0,0.5,3029,1988-05-07
0.0,0.5,3029,1988-05-08
0.0,3.0,3029,1988-05-09
0.0,0.5,3029,1988-05-10
0.0,0.0,3029,1988-05-11
0.0,0.5,3029,1988-05-12
0.0,0.5,3029,1988-05-13
0.0,0.5,3029,1988-05-14
0.0,0.0,3029,1988-05-15
0.0,0.0,3029,1988-05-16
0.0,0.0,3029,1988-05-17
0.0,0.0,3029,1988-05-18
0.0,0.0,3029,1988-05-19
0.0,0.0,3029,1988-05-20
0.0,0.0,3029,1988-05-21
0.0,0.0,3029,1988-05-22
0.0,0.0,3029,1988-05-23
0.0,0.0,3029,1988-05-24
0.0,0.0,3029,1988-05-25
0.0,0.0,3029,1988-05-26
0.0,0.0,3029,1988-05-27
0.0,0.0,3029,1988-05-28
0.0,0.0,3029,1988-05-29
0.0,0.0,3029,1988-05-30
0.0,0.0,3029,1988-05-31
0.0,0.0,3029,1988-06-01
0.0,0.0,3029,1988-06-02
0.0,0.0,3029,1988-06-03
0.25998298777127005,0.11015955607278684,3029,1988-06-04
0.4809193428667008,0.08891874744878132,3029,1988-06-05
0.3613904362778416,0.10248313482653473,3029,1988-06-06
0.443238615592648,0.11788738226605591,3029,1988-06-07
0.8459323710440425,-0.07183910815540662,3029,1988-06-08
1.124713455338141,-0.018251780449499266,3029,1988-06-09
1.2904398098813878,0.05055642198696686,3029,1988-06-10
1.4696008836547392,-0.02752860839569249,3029,1988-06-11
1.5781427596662865,0.010769564939748122,3029,1988-06-12
1.7354207650134583,0.023170493977030304,3029,1988-06-13
1.9197539967981303,-0.06421763923199098,3029,1988-06-14
2.2856618848682704,-0.016956005464589308,3029,1988-06-15
0.0,0.0,3029,1988-06-16
0.0,0.0,3029,1988-06-17
0.0,0.0,3029,1988-06-18
0.0,0.0,3029,1988-06-19
0.0,0.0,3029,1988-06-20
0.0,0.0,3029,1988-06-21
0.0,0.0,3029,1988-06-22
0.0,0.0,3029,1988-06-23
0.0,0.0,3029,1988-06-24
0.0,0.0,3029,1988-06-25
0.0,0.0,3029,1988-06-26
0.0,0.0,3029,1988-06-27
0.0,0.0,3029,1988-06-28
0.0,0.0,3029,1988-06-29
0.0,0.0,3029,1988-06-30
0.0,0.0,3029,1988-07-01
0.0,0.0,3029,1988-07-02
0.0,0.0,3029,1988-07-03
0.0,0.0,3029,1988-07-04
0.0,0.0,3029,1988-07-05
0.0,0.0,3029,1988-07-06
0.0,0.0,3029,1988-07-07
0.0,0.0,3029,1988-07-08
0.0,0.0,3029,1988-07-09
0.0,0.0,3029,1988-07-10
0.0,0.0,3029,1988-07-11
0.0,0.0,3029,1988-07-12
0.0,0.0,3029,1988-07-13
0.0,0.0,3029,1988-07-14
0.0,0.0,3029,1988-07-15
0.0,0.0,3029,1988-07-16
0.0,0.0,3029,1988-07-17
0.0,0.0,3029,1988-07-18
0.0,0.0,3029,1988-07-19
0.0,0.0,3029,1988-07-20
0.0,0.0,3029,1988-07-21
0.0,0.0,3029,1988-07-22
0.0,0.0,3029,1988-07-23
0.0,0.0,3029,1988-07-24
0.0,0.0,3029,1988-07-25
0.0,0.0,3029,1988-07-26
0.0,0.0,3029,1988-07-27
0.0,0.0,3029,1988-07-28
0.0,0.0,3029,1988-07-29
0.0,0.0,3029,1988-07-30
0.0,0.0,3029,1988-07-31
0.0,0.0,3029,1988-08-01
0.0,0.0,3029,1988-08-02
0.0,0.0,3029,1988-08-03
0.0,0.0,3029,1988-08-04
0.0,0.0,3029,1988-08-05
0.0,0.0,3029,1988-08-06
0.0,0.0,3029,1988-08-07
0.0,0.0,3029,1988-08-08
0.0,0.0,3029,1988-08-09
0.0,0.0,3029,1988-08-10
0.0,0.0,3029,1988-08-11
0.0,0.0,3029,1988-08-12
0.0,0.0,3029,1988-08-13
0.0,0.0,3029,1988-08-14
0.0,0.0,3029,1988-08-15
0.0,0.0,3029,1988-08-16
0.0,0.0,3029,1988-08-17
0.0,0.0,3029,1988-08-18
0.0,0.0,3029,1988-08-19
0.0,0.0,3029,1988-08-20
0.0,0.0,3029,1988-08-21
0.0,0.0,3029,1988-08-22
0.0,0.0,3029,1988-08-23
0.0,0.0,3029,1988-08-24
0.0,0.0,3029,1988-08-25
0.0,0.0,3029,1988-08-26
0.0,0.0,3029,1988-08-27
0.0,0.0,3029,1988-08-28
0.0,0.0,3029,1988-08-29
0.0,0.0,3029,1988-08-30
0.0,0.0,3029,1988-08-31
0.0,0.0,3029,1988-09-01
0.0,0.0,3029,1988-09-02
0.0,0.0,3029,1988-09-03
0.0,0.0,3029,1988-09-04
0.0,0.0,3029,1988-09-05
0.0,0.0,3029,1988-09-06
0.0,0.0,3029,1988-09-07
0.0,0.0,3029,1988-09-08
0.0,0.0,3029,1988-09-09
0.0,0.0,3029,1988-09-10
0.0,0.0,3029,1988-09-11
0.0,0.0,3029,1988-09-12
0.0,0.0,3029,1988-09-13
0.0,0.0,3029,1988-09-14
0.0,0.0,3029,1988-09-15
0.0,0.0,3029,1988-09-16
0.0,0.0,3029,1988-09-17
0.0,0.0,3029,1988-09-18
0.0,0.0,3029,1988-09-19
0.0,0.0,3029,1988-09-20
0.0,0.0,3029,1988-09-21
0.0,0.0,3029,1988-09-22
0.0,0.0,3029,1988-09-23
0.0,0.0,3029,1988-09-24
0.0,0.0,3029,1988-09-25
0.0,0.0,3029,1988-09-26
0.0,0.0,3029,1988-09-27
0.0,5.0,3029,1988-09-28
0.0,0.0,3029,1988-09-29
0.0,0.0,3029,1988-09-30
0.0,0.0,3029,1988-10-01
0.0,0.0,3029,1988-10-02
0.0,0.0,3029,1988-10-03
0.0,0.0,3029,1988-10-04
0.0,0.0,3029,1988-10-05
0.0,2.0,3029,1988-10-06
0.5,5.0,3029,1988-10-07
0.0,0.0,3029,1988-10-08
0.0,0.0,3029,1988-10-09
3.0,5.0,3029,1988-10-10
9.5,10.0,3029,1988-10-11
11.0,10.0,3029,1988-10-12
4.5,9.5,3029,1988-10-13
1.5,8.5,3029,1988-10-14
1.0,5.5,3029,1988-10-15
0.5,2.0,3029,1988-10-16
0.5,2.0,3029,1988-10-17
0.5,5.0,3029,1988-10-18
0.5,3.0,3029,1988-10-19
0.5,4.0,3029,1988-10-20
0.5,10.0,3029,1988-10-21
2.0,10.0,3029,1988-10-22
2.5,10.0,3029,1988-10-23
2.0,10.0,3029,1988-10-24
5.0,10.0,3029,1988-10-25
5.0,10.0,3029,1988-10-26
5.0,10.0,3029,1988-10-27
4.5,10.0,3029,1988-10-28
3.5,9.0,3029,1988-10-29
3.5,10.0,3029,1988-10-30
3.0,10.0,3029,1988-10-31
9.5,10.0,3029,1988-11-01
8.5,10.0,3029,1988-11-02
5.5,10.0,3029,1988-11-03
5.5,10.0,3029,1988-11-04
9.5,10.0,3029,1988-11-05
10.5,10.0,3029,1988-11-06
11.5,10.0,3029,1988-11-07
12.5,10.0,3029,1988-11-08
12.5,10.0,3029,1988-11-09
12.5,10.0,3029,1988-11-10
15.0,10.0,3029,1988-11-11
14.5,10.0,3029,1988-11-12
15.0,10.0,3029,1988-11-13
16.0,10.0,3029,1988-11-14
18.0,10.0,3029,1988-11-15
20.5,10.0,3029,1988-11-16
20.5,10.0,3029,1988-11-17
19.5,10.0,3029,1988-11-18
20.5,10.0,3029,1988-11-19
20.5,10.0,3029,1988-11-20
20.5,10.0,3029,1988-11-21
21.0,10.0,3029,1988-11-22
21.0,10.0,3029,1988-11-23
21.5,10.0,3029,1988-11-24
21.5,10.0,3029,1988-11-25
25.5,10.0,3029,1988-11-26
25.5,10.0,3029,1988-11-27
26.0,10.0,3029,1988-11-28
26.5,10.0,3029,1988-11-29
26.5,10.0,3029,1988-11-30
29.5,10.0,3029,1988-12-01
30.0,10.0,3029,1988-12-02
30.5,10.0,3029,1988-12-03
29.0,10.0,3029,1988-12-04
29.0,10.0,3029,1988-12-05
30.5,10.0,3029,1988-12-06
30.5,10.0,3029,1988-12-07
30.5,10.0,3029,1988-12-08
30.5,10.0,3029,1988-12-09
30.5,10.0,3029,1988-12-10
31.0,10.0,3029,1988-12-11
31.5,10.0,3029,1988-12-12
30.5,10.0,3029,1988-12-13
31.0,10.0,3029,1988-12-14
31.0,10.0,3029,1988-12-15
36.0,10.0,3029,1988-12-16
36.0,10.0,3029,1988-12-17
36.0,10.0,3029,1988-12-18
36.0,10.0,3029,1988-12-19
36.0,10.0,3029,1988-12-20
34.5,10.0,3029,1988-12-21
34.0,10.0,3029,1988-12-22
33.5,10.0,3029,1988-12-23
37.0,10.0,3029,1988-12-24
36.0,10.0,3029,1988-12-25
36.0,10.0,3029,1988-12-26
36.0,10.0,3029,1988-12-27
38.0,10.0,3029,1988-12-28
39.5,10.0,3029,1988-12-29
41.0,10.0,3029,1988-12-30
40.5,10.0,3029,1988-12-31
40.5,10.0,3029,1989-01-01
41.0,10.0,3029,1989-01-02
41.0,10.0,3029,1989-01-03
43.5,10.0,3029,1989-01-04
47.5,10.0,3029,1989-01-05
48.0,10.0,3029,1989-01-06
48.0,10.0,3029,1989-01-07
47.0,10.0,3029,1989-01-08
46.5,10.0,3029,1989-01-09
47.0,10.0,3029,1989-01-10
48.5,10.0,3029,1989-01-11
48.5,10.0,3029,1989-01-12
49.0,10.0,3029,1989-01-13
50.5,10.0,3029,1989-01-14
50.0,10.0,3029,1989-01-15
50.0,10.0,3029,1989-01-16
49.5,10.0,3029,1989-01-17
49.5,10.0,3029,1989-01-18
49.5,10.0,3029,1989-01-19
50.5,10.0,3029,1989-01-20
50.0,10.0,3029,1989-01-21
50.5,10.0,3029,1989-01-22
52.0,10.0,3029,1989-01-23
52.0,10.0,3029,1989-01-24
53.0,10.0,3029,1989-01-25
53.5,10.0,3029,1989-01-26
54.5,10.0,3029,1989-01-27
55.5,10.0,3029,1989-01-28
56.5,10.0,3029,1989-01-29
57.5,10.0,3029,1989-01-30
57.5,10.0,3029,1989-01-31
61.0,10.0,3029,1989-02-01
59.0,10.0,3029,1989-02-02
60.0,10.0,3029,1989-02-03
60.0,10.0,3029,1989-02-04
60.0,10.0,3029,1989-02-05
59.0,10.0,3029,1989-02-06
58.5,10.0,3029,1989-02-07
58.5,10.0,3029,1989-02-08
63.0,10.0,3029,1989-02-09
63.0,10.0,3029,1989-02-10
62.5,10.0,3029,1989-02-11
63.5,10.0,3029,1989-02-12
62.0,10.0,3029,1989-02-13
62.5,10.0,3029,1989-02-14
62.0,10.0,3029,1989-02-15
62.0,10.0,3029,1989-02-16
61.5,10.0,3029,1989-02-17
62.0,10.0,3029,1989-02-18
62.5,10.0,3029,1989-02-19
62.5,10.0,3029,1989-02-20
63.0,10.0,3029,1989-02-21
62.5,10.0,3029,1989-02-22
63.0,10.0,3029,1989-02-23
64.5,10.0,3029,1989-02-24
65.0,10.0,3029,1989-02-25
64.5,10.0,3029,1989-02-26
64.5,10.0,3029,1989-02-27
66.0,10.0,3029,1989-02-28
68.0,10.0,3029,1989-03-01
68.5,10.0,3029,1989-03-02
67.5,10.0,3029,1989-03-03
67.5,10.0,3029,1989-03-04
68.0,10.0,3029,1989-03-05
69.0,10.0,3029,1989-03-06
71.5,10.0,3029,1989-03-07
73.5,10.0,3029,1989-03-08
74.5,10.0,3029,1989-03-09
75.0,10.0,3029,1989-03-10
76.5,10.0,3029,1989-03-11
80.0,10.0,3029,1989-03-12
77.5,10.0,3029,1989-03-13
77.5,10.0,3029,1989-03-14
77.5,10.0,3029,1989-03-15
77.5,10.0,3029,1989-03-16
77.0,10.0,3029,1989-03-17
77.5,10.0,3029,1989-03-18
78.0,10.0,3029,1989-03-19
78.0,10.0,3029,1989-03-20
78.0,10.0,3029,1989-03-21
78.0,10.0,3029,1989-03-22
77.0,10.0,3029,1989-03-23
75.0,10.0,3029,1989-03-24
